Sentence	Label
Tất nhiên, diễn xuất là bla.  	0
Diễn xuất của toàn bộ dàn diễn viên có thể được đặt trên một quy mô và cân bằng hoàn toàn giữa việc diễn xuất quá mức và kém diễn xuất.  	0
Và cuối cùng, sau tất cả những điều đó, chúng ta sẽ kết thúc nó sẽ được giải quyết bởi những người có thẩm quyền chứ không phải Jerry Falwell.  	0
Tôi rất thích bộ phim này, nó là một vai diễn tuyệt vời của một gia đình người đã có một phần của sự thăng lên và xuống, nhưng cuối cùng họ biết rằng tình yêu đặc biệt mà họ dành cho nhau.  	1
Tôi đã xem rất nhiều bộ phim có sự tham gia của Jaclyn Smith, nhưng chúa ơi đây là một trong những điều tốt nhất của cô ấy, mặc dù nó ra đời 12 năm trước.  	1
Bộ phim này có một dàn diễn viên toàn sao, và những gì tôi yêu thích nhất là nó mở mắt tôi để xem những diễn viên khác mà tôi chưa từng thấy trước đây.  	1
Bộ phim này có chiều dài khá dài, nhưng tôi rất thích nó.  	1
Tổng thể tôi đánh giá bộ phim này là 10 trong tỉ lệ 1-10.  	1
Cuộc đời không phải là không khí nó đủ, nên nếu ai đó biết cửa hàng nào bán nó cho tôi biết, bởi vì đây là một việc phải làm.  	1
Tôi đặc biệt nhớ các giác quan của tôi bị tấn công bởi những sợi dây âm nhạc nổi bật với những lời cảnh báo rất ít, và thậm chí ít có ý nghĩa hơn.  	0
Đó chỉ là một loại pip được sàng lọc vào buổi chiều để trừng phạt những người thất nghiệp vì không có việc làm.  	0
Hoàn toàn khác biệt, với rất nhiều tuyên bố và hài kịch đen tối, đây là một bộ phim ít được xem, nhưng những ai làm sẽ nhớ đến nó.  	1
Bộ phim này tạo ra vũ trụ riêng của nó, và rất thú vị về mọi mặt.  	1
Nhưng bộ phim này thực sự ảnh hưởng đến tôi.  	1
Nhìn đi.  	1
Tôi thực sự hy vọng đội bóng đằng sau bộ phim này sẽ làm nhiều phim hơn, và rằng họ sẽ tiếp tục làm như vậy trong chính bản thân mình, một phong cách khá kỳ lạ.  	1
Và tôi đã quên: The Casting here i superb, với Trond Fausa Aurvåg hoàn hảo trong vai trò của Bothersome Man, người không hiểu anh ta đang ở đâu, anh ta đang làm gì và tại sao.  	1
Bộ phim này là một bình luận tốt và hài hước về cuộc sống vào năm 2006.  	1
Tôi thấy nó di chuyển rất đẹp, thú vị và nâng cao.  	1
Ban đầu, các địa phương trong phim, được quay tại đây tại Buffalo, gây tò mò cho tôi.  	1
Sau đó tôi thấy bản thân mình bị mất trong sức mạnh của bộ phim.  	1
Toàn bộ khán giả hoan nghênh ở phần kết thúc của bộ phim.  	1
Tôi rời rạp hát với một niềm vui trong bước chân, niềm vui trong trái tim và hy vọng cho nhân loại.  	1
Duris có ngoại hình lành mạnh và có một màn trình diễn tốt.  	1
Phần còn lại của dàn diễn viên cũng chơi tốt.  	1
Kỹ thuật quay phim đáng chú ý bao gồm các quan điểm tốt của Barcelona và các tháp Gaudi nổi tiếng.  	1
Khoảng 10 phút trong bộ phim này, tôi bắt đầu có những suy nghĩ thứ hai.  	0
Khoảng một nửa so với bộ phim này tôi bắt đầu không thích nó.  	0
Khi bộ phim kết thúc, tôi không những không thích nó, tôi khinh thường nó.  	0
Bộ phim này thiếu một kịch bản có sức thuyết phục.  	0
Kịch bản này trông như thể chỉ là một bản nháp thô đã được viết và quay phim bắt đầu trước khi một kịch bản hoàn chỉnh được hoàn thành.  	0
Chuyện xảy ra, nhân vật có sự thay đổi, cốt truyện xoay quanh là không có lý do thực sự nào khác ngoài những lời kêu gọi đó.  	0
Dàn diễn viên tốt.  	1
Vì điều đó, rất đáng để kiểm tra.  	1
Đây có lẽ là chương trình gây khó chịu nhất mà tôi từng thấy trong đời.  	0
Đây là màn trình diễn khó chịu nhất và ngu ngốc nhất mà tôi từng thấy.  	0
Mọi thứ về nó đều tệ hại.  	0
Tôi không thể hiểu nổi, tên ngốc nào sẽ tạo ra mớ hỗn độn này ngay từ đầu mà không đề cập đến một mùa giải.  	0
Kịch bản này rất tệ, rất tệ-nó chứa cả hai loại phô mai và trò đùa phi đạo đức mà bạn thường thấy trong bộ phim được đánh giá R hoặc NC-17.  	0
Việc tuyển diễn cũng rất kinh khủng, bởi vì tất cả những gì bạn thấy là một diễn viên BAD thực sự.  	0
Cuối cùng, chương trình này thực sự là một sự tra tấn!!  	0
Đó là thời gian xa xưa của thực tại.  	0
Theo dõi máy giặt xoay quanh sẽ không làm tổn thương mắt bạn nhiều như chương trình này.  	0
Đánh Giá: 0/10 (Hạng Hạng: Z) Ghi Chú: Hiển Thị Quá Tệ Ngay Cả Mẹ Của Diễn Viên Kéo Con Gái Ra Khỏi Chương Trình.  	0
20th Century Fox's ROAD house 1948) không chỉ là một noir ngớ ngẩn, mà là một bộ phim không đáng kể.  	0
Đầy đủ các nhân vật bìa cứng không có sức thuyết phục mà nó được viết bởi Edward Chodorov, người cũng sản xuất, và đáng ngạc nhiên là đạo diễn bởi Jean Negulesco, người mà một người mong đợi nhiều hơn nữa.  	0
Từ đây, nhân vật Widmark vô tình trở nên vô tình!  	0
Việc ông ấy mất tinh thần rất sớm trong quá trình tố tụng hoàn toàn không hợp lý và không thuyết phục.  	0
Và nếu như thế không phải là một mớ hỗn độn của một bộ phim cho bạn-bức tranh cũng bị ảnh hưởng bởi việc sử dụng liên tục các bộ phim và người tiêu diệt trong nhà.  	0
Bất cứ điều gì đã thúc đẩy một bộ phim tài liệu vượt quá  	0
Bộ phim này là một sự thất vọng lớn.  	0
có quá nhiều vấn đề tôi không biết phải bắt đầu từ đâu.  	0
Dàn diễn viên rất tuyệt.  	1
steve martin mang đến một màn trình diễn hài hước của một người trung niên, thượng lưu, người da trắng.  	1
Bạn có thể thêm vào những gì bạn có thể làm được.  	1
nhưng bộ phim đã phạm phải rất nhiều sai lầm nghiêm trọng.  	0
Đầu tiên, có đủ kiểu rập khuôn chủng tộc và trò đùa chủng tộc để xúc phạm mọi người.  	0
Bộ phim được thốt ra với những lời lẽ phân biệt chủng tộc đối với các diễn viên da đen và trả lại những người da trắng được mô tả là morons và ngực.  	0
Ngoài ra, đặt thẻ đua sang một bên, hãy nhìn vào lỗ hổng lớn trong phim: họ phá hủy nhân vật của lafa.  	0
Không có âm mưu thực sự.  	0
Tôi sẽ không xem phim này một lần nữa để được tự do.  	0
STEAMBOAT WILLIE là một bộ phim quan trọng vô cùng quan trọng đối với lịch sử điện ảnh.  	1
Lần xuất hiện thứ hai của Chuột Mickey (sau chiếc máy bay câm bị điên đầu năm đó) có lẽ là bộ phim nổi tiếng nhất của ông-hầu hết là vì nó quá đột phá.  	1
Trong khi bạn chưa nghe thấy Mickey nói, có hàng tấn hiệu ứng âm thanh và âm nhạc trong suốt bộ phim -- điều mà chúng ta nhận được bây giờ nhưng đó là một đám đông khổng lồ vào năm 1928.  	1
Tuy nhiên, sau khi xem lại đoạn phim ngắn này sau khoảng 25 năm, tôi đã rất ngạc nhiên về việc bộ phim thực sự không biết bao nhiêu thời gian.  	1
"Thật đáng yêu khi thấy Mickey đang chơi ""Turkey in the Straw"" trong trí tưởng tượng cao độ (nếu thỉnh thoảng tàn nhẫn).  "	1
Thông minh và một đám đông thật sự ... Bộ phim này vẫn được xếp hạng trong số những bộ phim hay nhất của Mickey ngay cả sau 80 năm tuyệt vời.  	1
Sự phân cực của tên côn đồ tàn nhẫn (một phút là một kẻ giết người tàn nhẫn, trong giây phút tiếp theo một thương mại tã lót của Luv) là hoàn toàn không có sức thuyết phục.  	0
Tôi vô cùng thất vọng vì bộ phim này sẽ nhận được nhiều giải thưởng và giải thưởng, đặc biệt là khi có nhiều tác phẩm điện ảnh xứng đáng hơn nhiều.  	0
The original Body and Soul (1947) là một kiệt tác.  	1
John Garfield, Ann revere, Lilli Plmer, William Conrad, Canada Lee...và được quay bởi một trong những nhà quay phim vĩ đại nhất từ trước đến nay.James Wong Howe.  	1
Tôi không nghĩ là có những phẩm chất bù lại trong bản làm lại này.  	0
Đây có thể là bộ phim tồi duy nhất ông từng thực hiện.  	0
Thật tệ ... à ... thật là tệ.  	0
Bộ phim này là một ví dụ vững chắc về một âm mưu xấu và một ý tưởng rất, rất tồi tệ.  	0
Thật là xấu hổ khi thấy những diễn viên giỏi như Thomerson và James đang sống trong một mớ hỗn độn như thế này.  	0
Tôi nghĩ nó tệ lắm.  	0
Cả hai bộ phim đều khủng khiếp, nhưng để ghi nhận phiên bản năm 1986, nó đã được tưới nước.  	0
Hãy bắt đầu với tất cả các vấn đề-diễn xuất, đặc biệt là từ vị giáo sư chính, rất, rất tệ.  	0
Kịch bản là một sai lầm lớn.  	0
Ví dụ tốt nhất cho việc viết chữ câm như thế nào khi nó được xác định là bạn có thể biến những sinh viên sống trở lại thành con người bằng cách loại bỏ một sợi dây chuyền chứa một mảnh thiên thạch.  	0
"Đạo diễn Paul Matthews, người cũng đã viết/đạo diễn bộ phim quái vật năm 1995 ""Grim"", rõ ràng không biết làm thế nào để tăng tốc phim của ông.  "	0
Bộ phim vô cùng nhàm chán ở nhiều nơi.  	0
Ánh sáng thật kinh khủng.  	0
Bộ phim trông có vẻ rẻ và nhạt.  	0
Một trong những khía cạnh đáng thất vọng nhất là sự thiếu hụt gore đáng chú ý.  	0
Công ước này không bao giờ hoạt động tốt trong quá khứ, và chắc chắn không có tác dụng ở đây.  	0
Các hiệu ứng hình ảnh kinh khủng.  	0
Chuỗi mở màn hình CG trong không gian có vẻ như nó có thể đã được tạo ra trên Microsoft Slideshow vì Chúa!  	0
"""Vụ nổ"" của các bình xăng vào cuối cùng cũng khủng khiếp.  "	0
Được rồi, tôi thích xem xét bản thân là một nhà phê bình công bằng, nên tôi sẽ cho tín dụng nơi tín dụng vì ... hiệu ứng sinh vật thực sự rất tuyệt.  	1
Phải thích mấy cái răng nhỏ này chứ!  	1
"Để tổng hợp lại bộ phim, ""Breeders"" là một bộ phim kinh dị dở tệ nên tránh được như virus Ebola.  "	0
Không nên dùng.  	0
Anh ta gần như không thể chịu nổi để xem trên màn hình, anh ta không có sức hút, và thời điểm hài hước khủng khiếp.  	0
Bên cạnh sự lãnh đạo khủng khiếp, bộ phim này có rất nhiều tranh luận khác.  	0
Tôi hiểu rằng nó được cho là một vở hài kịch bỏng ngô rẻ tiền, nhưng không có nghĩa là nó phải hoàn toàn xúc phạm trí thông minh của chúng ta, và đã ghi lại rất khó tin rằng nó biên giới trên chiến dịch tấn công.  	0
Tài năng đáng kể của Lewis Black cũng bị lãng phí ở đây, vì anh ta đang ở trong nhật ký khi anh ta không bị hạn chế, mà đánh giá PG-13 chắc chắn sẽ không cho phép.  	0
Điểm sáng duy nhất của bộ phim là Jonah Hill (người sẽ trông gần như không thể nhận ra được những người hâm mộ của Superbad gần đây do số lượng cân nặng mà ông đã mất trong thời gian tạm thời).  	1
Với tính độc đáo và sự tươi mới của bộ phim đầu tiên đã được sử dụng, bản remake này có rất ít để cung cấp.  	0
Ngân sách rõ ràng rất hạn chế.  	0
Điều này được phản ánh không chỉ trong dàn diễn viên, mà còn trong kịch bản dưới par, vốn vay mượn nhiều từ cổ điển trước đó.  	0
Tuy nhiên, ở đây không có diễn xuất, hành động hay vị trí tốt để cân bằng mọi thứ.  	0
Filmiing ít mở rộng hơn.  	0
Nó đã thất bại trong việc truyền tải những cảnh quan phong cảnh là một phần tuyệt vời của bản gốc.  	0
Nói chung, nó chỉ thiếu trí tưởng tượng.  	0
Không nên dùng.  	0
Có thể nào một bộ phim có thể tệ hơn thế này không?  	0
Không có âm mưu gì ở đây để giữ anh đi ngay từ đầu.  	0
Ngay cả khi những người phụ nữ cuối cùng cũng xuất hiện, không có dấu hiệu cải thiện; những điều kỳ vọng nhất xảy ra và đến lúc phim kết thúc, bạn có thể đã ngủ xa.  	0
Hãy cẩn thận, đây không phải là một bộ phim kinh tế, mà là rác rưởi!  	0
Tôi không thể tin được là còn có một phần tiếp theo nữa!  	0
Đó chính xác là lý do tại sao tôi lại cho nó một bài đánh giá tồi tệ!  	0
Là một đứa trẻ 90 tuổi, tôi thực sự rất thích chương trình này và tôi có thể tự hào nói rằng tôi thích nó lớn hơn và thậm chí còn hơn cả phim hoạt hình cổ điển của WB.  	1
"Tuy nhiên, ""Tiny Toons"" giữ phần 90 của nó và mang đến một trong những bộ phim hoạt hình nổi tiếng, hài hước và được đánh giá thấp nhất từng được tạo ra.  "	1
Những kí ức rất mờ ám nhưng tôi chỉ có thể nói rằng tôi thích mỗi tập và sản phẩm liên quan đến chương trình.  	1
Dễ dàng, không có tranh biếm họa nào khác làm cho tôi cười một cách mềm yếu (trước khi đi vào cảnh quay phim đen tối dành cho thanh thiếu niên).  	1
Các nhân vật đều hài hước và có tính đặc biệt của không có nhân vật chính thực sự.  	1
Mỗi nhân vật đều hài hước và xứng đáng được gọi là lãnh đạo.  	1
Mọi yếu tố của câu chuyện này đều ở trên đỉnh cao, quá giả mạo và cảm thấy đau đớn khi ngồi lại.  	0
Những câu thoại của cô dường như được viết bởi một người mười lăm tuổi, mặc dù họ đang cố gắng rất, rất khó có thể nói như thế nào một tuổi mười lăm tuổi, um, bạn biết đấy, ừm ... nói chuyện.  	0
Perabo có mức năng lượng tốt và rõ ràng là rất thoải mái trước một máy ảnh.  	1
Không có lý do gì để bào chữa cho việc này.  	0
Tôi thấy bộ phim này và tôi nghĩ đây là một bộ phim ngu ngốc.  	0
Điều còn ngu ngốc hơn nữa là người đã nghĩ ra một ý tưởng rằng sẽ có một ngọn núi lửa ở Los Angeles?  	0
Thành thật mà nói, chuyện này thật vô nghĩa và ngu ngốc.  	0
Kết luận, tôi sẽ không bận tâm đến bộ phim này bởi vì một ngọn núi lửa ở Los Angeles chẳng là gì ngoài vô nghĩa.  	0
Câu chuyện thật khủng khiếp!  	0
Chỉ đau đớn thôi!  	0
Và giọng nói hoàn toàn là vực thẳm!  	0
Cũng có đủ đạo đức giả trong bộ phim này để làm cho tôi nôn mửa.  	0
Đừng lãng phí thời gian để xem bộ phim vớ vẩn này.  	0
Tôi tin là Hắc Ín đã làm rất tốt.  	1
Các nhân vật rất thú vị và bạn muốn tìm hiểu thêm về họ bộ phim càng lâu, và tôi nghĩ mọi người sẽ ngạc nhiên bởi những người làm và không làm được.  	1
Đi xem đi!  	1
Bỏ qua chuyện này đi.  	0
HÀI HƯỚC THẬT!  	1
Điểm đánh giá của tôi là 3 trên 10.  	0
Các nhân vật rất thú vị và bạn thực sự quan tâm đến họ.  	1
Một bài hát cổ điển, với một bản nhạc phim tuyệt vời và một bài hát hấp dẫn trong phần kết thúc tín dụng.  	1
Đừng bỏ lỡ.  	1
Đây là một tác phẩm tuyệt vời, với nhiều chủ đề được mô tả và thỉnh thoảng sôi nổi mụn cóc này và tất cả các nghiên cứu về sự bùng nổ của nhà thơ, những năm chiến tranh tự mãn, trải dài trên không gian của London và sự yên tĩnh bên ngoài một cuộc rút lui ven biển xứ Wales-ranh giới giữa tình hữu nghị, dục vọng và tình yêu, cống hiến cho nghệ thuật và kinh nghiệm so với những mối quan tâm thực tế, ghen tuông, ganh đua, hèn nhát và tự cao tự đại so với chủ nghĩa anh hùng và tự hy sinh và nhiều hơn nữa.  	1
Một kịch bản trưởng thành, tinh tế gợi ý và thỉnh thoảng tập trung vào những căng thẳng cơ bản được phục vụ tốt bởi những màn trình diễn hoàn hảo (ngoài những nụ cười không phù hợp kỳ lạ mà Keira Knightley dễ bị, mặc dù có lẽ đang theo hướng dẫn. Thời gian này giống như các nhân vật khác thường đề cập đến nó).  	1
Nhưng trên tất cả các thành phần hình ảnh tinh tế trong mỗi khoảnh khắc, với việc sử dụng sáng tạo và thanh lịch, góc chụp và ánh sáng, bao gồm cả những cảnh quay phim về nhà, là một điều kỳ diệu và niềm vui khi nhìn thấy.  	1
Nó liên tục đẹp mắt để xem như một Bertolucci, nhưng các mối quan hệ ở đây là thuyết phục hơn và câu chuyện kể hơn là một số tác phẩm của bậc thầy đó.  	1
Tiền đề cơ bản bị lãng phí vì nó bị hạn chế bởi sự tập trung không thể giải thích được trong đoàn làm phim tài liệu.  	0
Mặc dù vậy, bộ phim thất bại ở hầu hết các cấp.  	0
Tránh bằng mọi giá.  	0
Tôi đã xem bộ phim này trong dịp Giáng sinh, và đó là một bộ phim tuyệt vời!  	1
Tôi tưởng Errol Flynn xuất sắc như là Custer và kể từ đó trở thành diễn viên yêu thích của tôi!  	1
Diễn xuất của anh ta cùng với Olivia De Havilland rất thông minh và kết thúc thật tuyệt vời!  	1
Tôi đã luôn biết rằng Errol Flynn là một diễn viên xuất sắc vì ông ấy là diễn viên yêu thích của tôi, và tôi lớn lên xem phim của ông khi còn là một đứa trẻ.  	1
Nhưng không phải cho đến khi tôi xem bộ phim mà tôi nhận ra anh ấy thực sự tuyệt vời như thế nào.  	1
Tôi sẽ cho bộ phim này 10 trên 10!  	1
Tôi biết là Jim O ' Connor rất năng động và không ai có thể là nhiều như ông ta, nhưng George thì rất buồn tẻ.  	0
Anh ta thực sự không muốn bị dẫn chương trình; giọng nói của anh ta là đơn điệu, không liên quan đến các vị khách.  	0
Một bộ phim kinh dị đáng yêu từ Hitchcock, với rất nhiều shenanigans dễ thương bao quanh một gián điệp bị giết, một đứa trẻ bị bắt cóc, một nhà thờ bẩn thỉu, một âm mưu ngoại lai và một số người đánh thuế ngẫu nhiên.  	1
Jimmy Stewart là một người anh hùng vĩ đại nhất cho Hitchcock, câu chuyện tích cực đến đỉnh điểm của nó ở một chức năng đại sứ quán, nhưng nó thiếu sự đe dọa của Hitchcock đen và trắng, ngân sách thấp.  	1
Tuy nhiên vẫn có một bộ phim tuyệt vời khác từ tay ông chủ vĩ đại.  	1
Tôi phải nói rằng bộ phim này được sản xuất rất tốt và đỉnh điểm là một phim khoa học viễn tưởng điển hình!  	1
Được sản xuất bởi một trong những nhà sản xuất giỏi nhất của Sci-fi, Scot Vandiver!  	1
Nhưng dù sao cũng là trò giải trí.  	1
Đó là một bộ phim rất vui vẻ để xem.  	1
Chỉ có một khoảnh khắc nhàm chán trong phim và có rất nhiều bộ phận hài hước.  	1
Dàn diễn viên luôn mang tính giải trí như thường lệ.  	1
Nhìn chung, một niềm vui!  	1
Bộ phim này thật kinh khủng, nó thậm chí không thể được tạo ra.  	0
Bộ phim thiếu sự sợ hãi hay căng thẳng thực sự và một số thuật ngữ y học được sử dụng trong suốt có vẻ không chắc chắn để nói ít nhất và tôi nói rằng đó là một bệnh nhân tiểu đường insulin phụ thuộc.  	0
Ít nhất nói về diễn xuất tốt hơn.  	0
Bộ phim này thực hiện một công việc tuyệt vời để tiết lộ sự phức tạp của nhiệm vụ và những thách thức đáng kinh ngạc đối mặt với Nam Phi.  	1
Tôi tin rằng mọi người nên xem bộ phim này vì tôi nghĩ rằng có rất ít người ở bên ngoài Nam Phi hiểu được quá khứ của nó và những gì đang được cố gắng trong quá trình thực và hòa giải.  	1
Không có gì ngắn gọn trong quá trình quay phim/quay phim tuyệt vời trong bộ phim này.  	1
Diễn xuất rất tuyệt vời, những câu chuyện được đan xen với nhau, và những con chó rất lộng lẫy ... Một người phải thuê, xem hay thấy.  	1
Đừng sợ phụ đề.  	1
Diễn xuất tuyệt vời.  	1
Vẫn còn diễn viên giỏi!  	1
Cũng là đạo diễn và nhiếp ảnh tuyệt vời  	1
Rất đúng với Shakespeare, và một 'phải' cho tất cả người hâm mộ của Shakespeare.  	1
Macbeth (Jason Connery) đưa tôi đến nước mắt với monolog cuối cùng (tắt nến ngắn) Ông cho quả cầu của sự phân rã đạo đức và lực tối một khuôn mặt người, khiến nó trở nên thú vị hơn.  	1
Helen Baxendale là một cô gái rất đáng tin cậy Macbeth người có thể rất vui vẻ và đôi khi cô ấy trông như một cô gái hư hỏng, nhưng chết người vì máu và quỷ.  	1
Nếu bạn yêu cái chết và sự phân rã, và lời bài hát của Shakespiars ... thì đây chính là cái này.  	1
Đây là một sự chuyển thể dí dỏm và thú vị của cuốn sách của Tiến sĩ Seuss, xuất sắc rực rỡ bởi sự đào ngũ tuyệt vời và xứng đáng của UPA về Giải Oscar.  	1
Đề cập đặc biệt nên được thực hiện bởi nhạc nền âm nhạc tuyệt vời và hiệu ứng âm thanh, đây là một yếu tố không thể thiếu trong việc giúp làm cho nó trở thành phim hoạt hình đáng nhớ và thú vị.  	1
"Tuy nhiên Paul Schrader đã thực hiện một bộ phim ""nói về"" Mishima là cả hai siêu phẩm và phức tạp.  "	1
Đáng chú ý là kỹ thuật quay màu sắc đẹp của John Bailey và thiết kế sản xuất và trang phục tuyệt vời của Ishioka Eiko, người tiếp tục thực hiện những trang phục đáng nhớ cho Dracula của Coppola và cô nhận được một giải Oscar xứng đáng.  	1
Ngay cả khi cho phép các giá trị sản xuất kém cho thời gian (1971) và định dạng (một số loại nhỏ), đây là baaaaaad.  	0
"Trừ khi anh chỉ ra ngoài để ""thu thập"" tất cả các bộ phim còn tồn tại của Austen, anh có thể bỏ qua cái này.  "	0
Nếu bạn xem nó, tuy nhiên, có những sự an ủi nhỏ: Các nữ diễn viên đóng vai chị gái của Anne làm một công việc tuyệt vời với vai diễn của họ.  	1
Nó không tốt.  	0
Nói về âm nhạc, nó có thể đoán trước được và không thể chịu được.  	0
Sau đó, bộ phim vừa làm rơi quả bóng.  	0
Đây là một bộ phim tuyệt đẹp.  	1
Thô sơ và thích nghi.  	1
Nó giống như một vở kịch sân khấu rất đau khổ, thông minh (nhưng không có cảm giác sân khấu quá mức thực sự có được từ việc quan sát mọi người trên sân khấu) mà chơi với nỗi khiếp sợ của mọi người về một sự dối trá trắng leo thang đến những hậu quả quái dị.  	1
Tất cả các cầu thủ chính đều mê hoặc.  	1
Tom Wilkinson đã làm tan nát trái tim tôi ở cuối ... và tất cả những người khác đang phán xét về vấn đề bập bùng cho những người đàn ông và bàn tay đi lên đối mặt giữa những người đàn ông và phụ nữ.  	1
Julian Fellowes đã chiến thắng một lần nữa.  	1
Hắn là một kho báu quốc gia.  	1
ĐI MÀ XEM!  	1
Đây là một bộ phim tuyệt vời.  	1
Những cảnh trên không được làm tốt lắm.  	1
Đó cũng là sự cân bằng giữa chiến tranh và tình yêu.  	1
"Bộ phim mang lại ý nghĩa cho cụm từ, "" Không bao giờ trong lịch sử xung đột của con người đã được nợ rất nhiều bởi rất ít người.  "	1
Kris Kristoffersen rất giỏi trong bộ phim này và thực sự tạo nên sự khác biệt.  	1
Một bộ phim hay bởi một đạo diễn vĩ đại!  	1
Đây chắc chắn là một trong những bộ phim tài liệu tốt nhất mà tôi từng thấy trong mối quan hệ gia đình và hôn nhân.  	1
Có rất nhiều sai sót liên tục: một người dùng khác nhận xét trên những chiếc xe khác nhau trong gara, nhà ga của Joe ... kẻ đã cho tôi biết nhiều nhất là hình dạng tóc trên mặt của Joe dường như thay đổi từ cảnh quay.  	0
Đây chỉ là một bộ phim tuyệt vời.  	1
10 trên 10 sao.  	1
Tôi không thể hiểu được bộ phim này có thể là nguồn cảm hứng cho bất cứ ai ra ngoài hay vượt qua nỗi sợ hãi và từ chối.  	0
Thật là tệ, thật sự đáng để chứng kiến vì lý do đó.  	0
Công viên Trừng phạt là một tác phẩm xuất sắc của điện ảnh.  	1
Bị bắn ở sa mạc miền Nam California bằng cách sử dụng phong cách tài liệu faux bằng sáng chế của mình, Watkins tạo ra một bộ phim như không có.  	1
Đây là một trong những bộ phim dễ tiếp cận nhất của Peter Watkins.  	1
Tôi khuyên anh nên cẩn trọng.  	1
Anh sẽ không hối tiếc đâu!  	1
Đánh giá cao A +  	1
À ... Chỉ là nếu anh cứ tiếp tục nghĩ nó tệ đến mức nào.  	0
Đó là một thứ vớ vẩn, khốn khổ, rỗng tuếch, nực cười và dễ đoán.  	0
Đó là một trường hợp xấu đến nỗi nực cười.  	0
) Diễn xuất rất tệ đóng vai Angela Bennett, một chuyên gia máy tính luôn luôn ở nhà.  	0
Nó là một bộ phim không có gì, chỉ là một cái cớ để cho thấy những cảnh hành động lố bịch.  	0
Cô ấy thật kinh khủng!  	0
Nhưng cô vẫn là một nữ diễn viên xấu, lặp lại khuôn mặt robot của cô ấy chuyển động trong mỗi bức ảnh của cô ấy.  	0
Kết quả là một sự xấu hổ.  	0
Hãy xóa bộ phim này khỏi tâm trí của bạn!  	0
Một trong những chương trình tồi tệ nhất mọi thời đại.  	0
Chương trình sẽ bắt đầu với những cái mông thông minh và bình luận với nhau rằng sẽ hoàn toàn nằm ngoài bức tường và không kêu gọi.  	0
Máy tính mập Geek thật không thể tin nổi, là thumpon bipble, một cô gái hư không, những diễn viên này là ai???  	0
Chưa bao giờ nghe nói đến bất cứ ai ngoại trừ Cole, người hoàn toàn không thể tin được.  	0
"Mỗi lần anh ta mở miệng, anh muốn nghe, ""anh thấy bọn trẻ ..."" Rút phích cắm là một vụ giết người thương xót cho chương trình khủng khiếp này.  "	0
Những câu chuyện không thể tin nổi như các diễn viên.  	0
Khập khiễng là cách tốt nhất để mô tả nó.  	0
Stanwyck và Morgan là một diễn viên hoàn hảo trong những gì, theo nhiều cách, một sự tương đương hiện đại của Dickens ' Christmas Carol trong tình cảm của nó.  	1
Sự thành công của bộ phim phụ thuộc vào việc tuyển chọn Sydney Greenstreet với tư cách là nhân vật Alexander Yardley.  	1
Bộ phim hấp dẫn sử dụng trong hầu hết các bộ phim là viên đá quý.  	1
Tôi cũng rất hâm mộ trò chơi RPG, nhưng bộ phim này, là một sự ô nhục đối với bất kỳ sự tự trọng nào của RPGer.  	0
Các đường nét, cắt, âm thanh, mọi thứ đều sai.  	0
Bạn có thể tìm thấy những bộ phim hay hơn ở Youtube.  	0
Đừng phí thời gian và tiền bạc cho vụ này, nó cũng tệ như lúc này.  	0
"Một bộ phim mà đáng lẽ phải ""ngủ để ngủ"" ... MÃI MÃI  "	0
Đó là cách tôi mô tả thời gian đau đớn này-waster của một bộ phim.  	0
Vì vậy, tầm thường ở mọi khía cạnh mà nó trở thành một mớ hỗn độn buồn tẻ, không thú vị, đây là một trong những bộ phim hay quên nhất mà tôi từng thấy.  	0
"Nó thậm chí không phải là một thành tựu như một bộ phim ""so-bad-it's-good"" hoặc ""so-bad-it-đáng nhớ"".  "	0
Đó là một cái vỏ rỗng rỗng của một bộ phim.  	0
Nghiêm túc mà nói, nó không đáng để lãng phí thời gian của cậu đâu.  	0
Tránh, tránh, tránh!  	0
Nó sẽ khiến anh phát điên!  	0
Vụ chuyển nhượng rất tốt.  	1
Rất dễ thương và thư giãn muộn buổi tối.  	1
Bộ phim đầy những điệu nhảy tuyệt vời (vì vậy mà có tựa đề!  	1
) Một loại nhạc hay, và phong cảnh tuyệt vời.  	1
Nó xử lý một số vấn đề khó khăn với phẩm giá và ân sủng, và, tất nhiên, có (gây sốc cho người khác ở đây!  	1
) Một kết thúc tốt đẹp, tuyệt vời, vui vẻ!  	1
Điểm chính là hành trình, một cuộc hành trình chạm tới từng thành viên trong gia đình.  	1
Đó là một trong những bộ phim tôi cần xem bất cứ khi nào nó đến trên TV...đừng bận tâm đến sự thật là tôi đã ghi nhớ nó!  	1
Không có gì mới.  	0
Điều đó đã được thực hiện trong bộ phim thứ hai.  	0
Bộ phim gần như không có cảnh hành động trong đó và rất ít hài kịch.  	0
Cốt truyện có nhiều lỗ hơn một cặp vớ lưới cá và hướng đi và chỉnh sửa rất đáng ngạc nhiên.  	0
Cái gì Irons làm trong phim này?  	0
Tôi vừa xem phim này và giới thiệu nó.  	1
Nó có một cốt truyện rất hay, nó giữ được sự chú ý hoàn toàn của bạn, diễn xuất là tuyệt vời, Tom Wilkinson rất tuyệt vời và Emily Watson cũng rất giỏi.  	1
Một bộ phim rất hay, về tình yêu tuyệt vời và vô điều kiện.  	1
