Sentence	Label
) कुछ बेहतरीन संगीत, और शानदार दृश्य।	1
यह गरिमा और अनुग्रह के साथ कुछ कठिन मुद्दों को संभालता है, और निश्चित रूप से, (यहां चौंकाने वाला बिगाड़ने वाला है)!	1
) एक सुखद, अद्भुत, अच्छा अंत महसूस करो!	1
बिंदु यात्रा, एक यात्रा है जो परिवार के हर सदस्य को छूती है।	1
यह उन फिल्मों में से एक है जिसे मुझे टीवी पर देखने की आवश्यकता है ... इस तथ्य को कभी भी ध्यान में न रखें कि मैंने पहले ही इसे याद कर लिया है!	1
वहां कुछ भी नया नहीं है।	0
वह दूसरी फिल्म में किया गया था।	0
फिल्म में लगभग कोई एक्शन सीन नहीं है और बहुत कम कॉमेडी है।	0
साजिश में फिशनेट स्टॉकिंग्स की एक जोड़ी से अधिक छेद हैं और दिशा और संपादन आश्चर्यजनक रूप से हैम फेंसिंग है।	0
इस फिल्म में आयरन क्या कर रही है?	0
मैंने सिर्फ इस फिल्म को देखा और मैं इसकी सलाह देता हूं।	1
इसमें बहुत अच्छा प्लॉट है, यह आपका पूरा ध्यान रखता है, अभिनय शानदार है, टॉम विल्किंसन शानदार था और एमिली वॉटसन भी बहुत अच्छी थी।	1
एक बहुत अच्छी फिल्म वास्तव में, महान और बिना शर्त प्यार के बारे में।	1
टॉम विल्किंसन का किरदार एक ऐसा व्यक्ति है जो उस प्रक्रिया के लिए तैयार नहीं है जो शुरू होने वाली है, लेकिन कहानी आगे बढ़ने पर वह इस मामले को हाथ में लेता है, और यह महान अभिनेता एक प्रदर्शन देता है जो आपको चरित्र की पीड़ा और पीड़ा का एहसास कराता है।	1
एमिली वॉटसन का चरित्र बहुत मजबूत है, और उसे केवल एक त्वरित नज़र देना है और आप सब कुछ समझते हैं।	1
समीक्षकों के ढेर के बावजूद, मुझे यह फिल्म पसंद आई।	1
वास्तव में, मुझे यह इंटरव्यू विथ अ वैम्पायर की तुलना में बेहतर लगा और मुझे यह लेसेट (स्टुअर्ट टाउनसेंड) क्रूज़ के प्रयास से बेहतर लगा।	1
अइलियाह अकाशा के रूप में बहुत अच्छा था, सम्मोहक स्थानों में (उसका पहला प्रवेश द्वार और मिनी नृत्य दृश्य)।	1
मैं ऐनी राइस की शैली, संवेदनशीलता और उपचार के कारण इस श्रृंखला का बहुत बड़ा प्रशंसक हूं।	1
मुझे लगता है कि मुझे उसकी शिथिलता का विवरण पसंद है - वह विश्वसनीय था।	1
अंत में फुटबॉल के दृश्य हैरान करने वाले थे।	0
लेकिन मुझे लगा कि उनका अभिनय कुशल था।	1
मेरेडिथ एम सब से बेहतर था।	1
अद्भुत भावना और दिल के साथ एक बहुत ही आकर्षक फिल्म।	1
ऐसा बहुत कम होता है जब कोई फिल्म निर्माता देखभाल और प्यार के साथ एक योग्य नैतिक कहानी बताने के लिए समय लेता है जो अत्यधिक सिरप या भोग में होने के जाल में नहीं पड़ता है।	1
वास्तव में प्यारी फिल्म के लिए दस में से नौ।	1
भविष्य की गोरमिस्टर लुसियो फुलसी की यह शुरुआती फिल्म, जिआलो उप-शैली के लिए एक बहुत अच्छा जोड़ है।	1
यह शुरुआती 70 के दशक के सर्वश्रेष्ठ इतालवी थ्रिलर में से एक है।	1
एक स्टैंडआउट दृश्य।	1
यह दृश्य बहुत मजबूत और अप्रिय है।	0
तकनीकी रूप से, फिल्म प्रभावशाली कैमरा-वर्क, ठोस अभिनय और रिज़ ऑर्टोलानी के प्रभावी संगीत के साथ अच्छी तरह से बनाई गई है - विशेष रूप से अच्छा एक आवर्ती बेहोश महिला मुखर है जो लगता है कि यह एक दूर की पहाड़ी से आ रहा है।	1
यह अभी भी जंगली सामान है और जियालो सिनेमा के प्रशंसकों के लिए अत्यधिक अनुशंसित है।	1
फिल्म शुरू से अंत तक बहुत दिलचस्प थी।	1
मुझे जिस तरह से डस्टिन हॉफमैन का चरित्र अपने बेटे के साथ रहने के लिए सब कुछ करने के लिए तैयार था, वह पसंद आया।	1
यह फिल्म भी खुलासा कर रही है।	1
व्यक्तिगत रूप से, मुझे लगता है कि यह दर्शाता है कि लोगों को अन्य लोगों को इस मुद्दे में शामिल किए बिना एक समझौता खोजने के लिए सीखना चाहिए।	1
और यह उबाऊ था।	0
मैं क्लिचेज़ से इतना थक गया हूं कि सिर्फ आलसी लेखन है, और यहां वे मोटे और तेज में आते हैं।	0
पीएस फिल्म का एकमात्र दृश्य शांत था, जब केंद्रीय चरित्र पाता है कि उसके कमरे को उड़ा दिया गया है।	1
यह एक ताजा, सूक्ष्म और बल्कि उदात्त प्रभाव है।	1
एक इतालवी समीक्षक ने इसे &quot;एक छोटी, महान फिल्म&quot; कहा, और यह सही है।	1
सभी कलाकार एक अद्भुत प्रदर्शन देते हैं, विशेष रूप से जेनिफर रूबिन को जेमी हैरिस के रूप में, जो शुरुआत में नर्वस स्टारलेट से बदल जाती है, अजीब घटनाओं के माध्यम से वह शांत स्टार का हिस्सा है।	1
आप इस फिल्म में लोगों की वास्तविक भावनाओं के बारे में बहुत कुछ सीखते हैं, और फिल्म व्यवसाय के बारे में भी बहुत कुछ सीखते हैं।	1
शुरुआत में फिल्म की स्थितियों में फिल्म और &quot;अभिनय कोच&quot; द्वारा उसके साथ खेले जाने वाले खेल के माध्यम से आकर्षक हैं।	1
इसके अलावा मार्क स्नो द्वारा संगीत संभवतः सबसे अच्छा स्कोर है जिसे मैंने कभी सुना है।	1
आप इस फिल्म को नहीं भूलेंगे!	1
यह फिल्म क्यों बनाई गई?	0
फिल्म में इसका अल्ट्रा-सस्ता लुक दिया गया है।	0
परिणाम एक ऐसी फिल्म है जो सिर्फ सही नहीं लगती है।	0
उनमें से कोई भी आकर्षक या रोमांचक नहीं है।	0
कथानक बकवास है जो थोड़ी सी भी रुचि नहीं रखता है या इसके लिए कोई विशिष्टता नहीं है।	0
विदेशी आपके समय के एक सेकंड के लायक नहीं है।	0
मैंने इसे 1973 में टीवी पर एक बच्चे के रूप में देखा, जब यह &quot;द स्ट्रेंजर&quot; था और मुझे यह पसंद आया।	1
लेकिन फिल्म की शुरुआत में अंतरिक्ष यात्री और उनके डॉक्टर के बीच की जोड़ी एक सही मुद्रा है, अगर कोई मानता है कि यह फिल्म शीत युद्ध में अच्छी तरह से बनी थी और अंतरिक्ष यात्री का सबसे बड़ा डर है कि वह यूएसएसआर में दुर्घटनाग्रस्त हो गया है।	1
यह फिल्म तो कमाल की है!	1
मैं इसे प्यार करता था, यह वास्तव में डरावना था।	1
मुझे चीख फिल्में और सभी डरावनी फिल्में पसंद हैं और यह एक तरह से रैंक करता है।	1
यदि आप एक असली डराना चाहते हैं यह किराया!	1
10/10	1
यह एक असाधारण फिल्म है।	1
एक कोर्टरूम ड्रामा के रूप में, यह सम्मोहक है, अमेरिकी न्याय प्रणाली पर अभियोग के रूप में, यह भयावह है।	1
यह फिल्म कानूनी प्रक्रिया की बुनियादी खामियों को उजागर करती है, कि यह अपराध या निर्दोषता की खोज के बारे में नहीं है, बल्कि यह है कि अदालत में कौन बेहतर पेश करता है।	1
फिल्म अच्छी तरह से समझी गई है, समझी गई है और मैंने देखा है सबसे अच्छे कोर्ट रूम वृत्तचित्रों में से एक।	1
यह ज्यादातर रुटीन फैक्ट-बेस्ड टीवी ड्रामा को कोल के उम्दा प्रदर्शन से बढ़ावा मिलता है।	1
प्रेडिक्टेबल, लेकिन बुरी घड़ी नहीं।	1
यह स्पष्ट था कि उसके पास इस हिस्से को खींचने की क्षमता और क्षमता थी।	1
वह फिल्म को अच्छी तरह से करती है।	1
कॉन्स्टेंटाइन सब कुछ सही तीव्रता देता है और लगता है कि अंतर्निहित मनोवैज्ञानिक प्रेरणाओं की अच्छी समझ है।	1
यह देखने के लिए अद्भुत और प्रेरणादायक है, और मुझे आशा है कि यह वीडियो या डीवीडी पर फिर से जारी किया जाएगा।	1
कचरा का यह टुकड़ा कैसे जारी किया गया था यह मेरे से परे है: अभिनय, कहानी, चरित्र, कथित विशेष प्रभाव, आदि ... सभी गलत हैं।	0
वास्तव में, यह बदबू एक प्रत्यक्ष-टू-वीडियो रिलीज की तरह बदबू आ रही है।	0
हर कीमत पर बचें!	0
स्टार ट्रेक V अंतिम फ्रंटियर श्रृंखला में सबसे खराब है।	0
इसमें शामिल अभिनय सभी में शामिल है, जिसमें शटनर और निमोय जैसे लोग शामिल हैं, जो खराब और धुले हुए हैं और उन्हें वास्तविक जीवन में जितने पुराने लगते हैं, विशेष प्रभाव से निपटने के लिए जब स्पॉक को एक जेट पैक पर किर्क को गिरना पड़ता है एक पहाड़ से नीचे।	0
हास्य पर प्रयास दयनीय थे और कहानी इतनी भयानक है कि यह सोचकर सहन नहीं होता है जिसमें मूल रूप से एक वालकैन शामिल है जो भगवान को खोजने के लिए उद्यम चोरी करता है (गंभीरता से) मैं सिर्फ इस फिल्म के बारे में कोई परवाह नहीं करता था और ओह उहुरा का उल्लेख नहीं करता है एक पेट नृत्य पुरुष रक्षकों को विचलित करने के लिए।	0
इस फिल्म के लिए एकमात्र जगह कचरा है।	0
श्रृंखला की सबसे खराब स्थिति।	0
संपादन: इस फिल्म का संपादन मेरी राय में अभूतपूर्व था।	1
जब कोई गीत विषयों की भावनाओं को बेहतर ढंग से समझा सकता था, जैसे कि जब जे एडम्स का दुर्भाग्यपूर्ण जीवन चर्चा का विषय था, तो नील यंग द्वारा ओल्ड मैन गीत बजाया गया था, जो कई भावनाओं को उद्घाटित करता है।	1
सिनेमैटोग्राफी: फिल्म को दिलचस्प तरीके से शूट किया गया था।	1
बेशक 70 के दशक का फुटेज दानेदार था, लेकिन इसने ही फिल्म को बढ़ाया।	1
यह फिल्म कई प्रसन्नता और आश्चर्य प्रदान करती है।	1
जब एकिल और फिलिप ने खूबसूरती से &quot;डॉन जियोवानी&quot; से एक युगल गीत गाया जो फिल्म में उनकी स्थिति का पूरी तरह से वर्णन करता है, तो आप इस उत्कृष्ट फिल्म की सूक्ष्म परतों की सराहना करते हैं।	1
कहानी 18 वीं सदी के जूटलैंड में सामने आई है और पीरियड इंस्ट्रूमेंट्स पर बजने वाले पीरियड म्यूजिक का इस्तेमाल सिर्फ एक और बेहतरीन टच है।	1
आप कैल्स एन सरकोफेगे के अपने हिस्से में जनरल लोवेनहिल्म के उत्तम आनंद को साझा करते हैं, भले ही आप सिर्फ एक फिल्म देख रहे हों - लेकिन आप स्वाद लेने के लिए सिर्फ एक छोटे नमूने की कामना करते हैं।	1
लेकिन यह समझने वाली फिल्म स्थायी छाप छोड़ती है।	1
यह जो गर्मी उत्पन्न करता है, वह इसकी पिछली पृष्ठभूमि के विपरीत होता है।	1
आप थियेटर से बाहर जाकर सितारों के नीचे नृत्य करना चाहते हैं।	1
जैसा कि आप इस कलाकार से उम्मीद करेंगे, वह शीर्ष पायदान पर है।	1
पात्रों को आश्चर्यजनक रूप से अच्छी तरह से चित्रित किया जाता है, विशेष रूप से ग्रिम्स और ब्लेक, और सभी अभिनेताओं ने संवाद को प्रफुल्लित और यथार्थवादी बनाने के लिए गाल में डेडपैन जीभ की सही मात्रा के साथ अपनी तेज पटकथा लिखी है।	1
एंगस स्क्रिम्म भी कुछ हद तक संक्षिप्त लेकिन यादगार भूमिका में एक अच्छे प्रदर्शन में बदल जाता है, धीरे-धीरे मेनसिनिंग, वायलिन बजाते एनाटोमिस्ट डॉक्टर क्विन।	1
निष्कर्ष - मुझे अच्छा लगा।	1
यह एक लंबा समय है जब मुझे एक फिल्म द्वारा इतना मनोरंजन किया गया था।	1
मैं इसके बारे में कुछ भी बुरा कहने के लिए संघर्ष करता हूं।	1
मेरे शब्दों को चिन्हित करें, यह उन पंथ फिल्मों में से एक है, जैसे ईविल डेड 2 या फैंटम, जिसे लोग अभी भी खोज रहे हैं और 20, 30, 40 साल की रेखा से प्यार कर रहे हैं।	1
यह बहुत आश्चर्यजनक है कि यह अद्भुत फिल्म 1949 में बनी थी, क्योंकि हॉलीवुड में आम तौर पर उस समय काले और सफेद मुद्दों से संबंधित रेत में अपने सामूहिक सिर थे।	1
यह फिल्म इस स्टैंड को लेने के लिए मजबूत कुडोस की हकदार है, अपने ज्यादातर कम-ज्ञात कलाकारों से असाधारण अभिनय करने के लिए और सुपर-बुद्धिमान स्क्रिप्ट के लिए जो दर्शकों का अपमान नहीं करती है या सफेद नस्लवाद की बात आती है।	1
इसके अलावा, फिल्म के बजाय मामूली बजट और तेजी से चलने के समय के साथ, यह एक अद्भुत काम करता है!	1
जुआनो हर्नान्डेज़ (एक असाधारण अभिनेता जो उस समय की कई फिल्मों में सहायक भूमिकाएँ निभाते थे) एक घमंडी अश्वेत व्यक्ति है जिस पर दक्षिण में एक गोरे व्यक्ति की हत्या का आरोप है।	1
I LOVE LUCY पर ट्रंबल)।	1
यदि आपके पास मौका है तो इसे अपने बच्चों के साथ देखें - यह पिछले 50 वर्षों में कितनी दूर की दौड़ के रिश्ते आए हैं, इसके बारे में कुछ आश्चर्यजनक संवाद खोलेंगे।	1
अगर आप कर सकते हैं दोनों फिल्में देखें।	1
हालांकि, यह उस वर्ष था, जिसने हमें याद दिलाया कि हस्टन अभी भी अपने खेल के शीर्ष पर था जैसा कि जेम्स जॉयस के प्रशंसित उपन्यास &quot;द डेड&quot; के उनके वफादार अनुकूलन द्वारा विकसित किया गया था।	1
भावनाएँ, विचार ... नृत्य के दौरान गेब्रियल की बेचैनी ... ये सभी अंतरंग जीवन में छलांग लगाते हैं और हस्टन के चित्रण में दर्शकों की समझ के भीतर आते हैं।	1
बहुत निराश और आश्चर्य है कि यह ऑस्कर शॉर्टलिस्ट में कैसे हो सकता है।	0
यह बहुत धीमा है।	0
भूखंड में छेद के बहुत सारे: वहाँ कुछ भी नहीं है कि वह सम्राट कैसे बने; वह बचपन और परिपक्व उम्र के बीच 20 साल कहाँ बिताता है, इसके बारे में कुछ नहीं।	0
) अपना समय बर्बाद मत करो।	0
एंड ऑफ डेज़ सबसे बड़ी बिग-बजट एक्शन फिल्मों में से एक है जिसे मैंने कभी देखा है।	0
वह निश्चित रूप से नहीं जानता कि वायु सेना एक के पटकथा लेखक से एक सुसंगत एक्शन फिल्म कैसे बनाई जाए जो केवल एक बड़ी राशि के लिए स्क्रिप्ट लिखने के लिए बाध्य थी।	0
यह उन सबसे खराब फिल्मों में से एक थी जिन्हें मैंने कभी देखा है।	0
मैं अभी भी कोशिश कर रहा हूं कि यह कितना बुरा था।	0
यह फिल्म संभवतः हॉरर के सबसे रचनात्मक कार्यों में से एक है।	1
इसमें वह सब कुछ है जो आप चाहते हैं ... सस्पेंस, ड्रामा, कॉमेडी, कन्फ्यूज़िंग सबप्लॉट्स, देशी अमरिकंस, ब्रेन ईटिंग ... अगर आप सभी की तलाश में रहते हैं, अंत में सभी दिमाग की फिल्में देख रहे हैं, तो आगे मत देखो।	1
&quot;महान ध्वनि प्रभाव, और प्रभावशाली विशेष प्रभावों के साथ, मैं इस फिल्म को पर्याप्त रूप से सुझा नहीं सकता।	1
मुझे अखरोट कहो, लेकिन मुझे लगता है कि यह अब तक की सर्वश्रेष्ठ फिल्मों में से एक है।	1
महान चरित्र अभिनेता Telly Savalas और पीटर बॉयल।	1
1 घंटा 54 मिनट का सरासर टेडियम, मेलोड्रामा और भयानक अभिनय, एक स्क्रिप्ट की गड़बड़ी, और अच्छे भगवान की एक डूबती हुई भावना, वे क्या कर रहे थे?	0
स्क्रिप्ट में बहुत सारे छेद।	0
यह दो घंटे की टीवी फिल्म की तरह है।	0
अब कल्पना कीजिए कि उन फैसलों में से हर एक को गलत बनाया गया था।	0
संवाद अमानवीय है।	0
अभिनय रसातल से परे है।	0
सब कुछ बदबू मारता है।	0
परेशानी यह है कि लेखन और निर्देशन से उन चीजों को स्थापित करना असंभव हो जाता है जो फिल्म को चरित्रहीन बनाते हैं, जैसे चरित्र, कहानी, विषय और इतने पर।	0
इससे भी बदतर, वहाँ एक अविश्वसनीय रूप से कमजोर उप-कथानक है जो बाद के दिनों के मैनसोनाइट्स के एक छोटे से बैंड का अनुसरण करता है क्योंकि वे एक रिपोर्टर के बाद जाते हैं जो हत्याओं की सालगिरह पर एक कहानी पर काम कर रहे हैं।	0
यह गूंगा और व्यर्थ है, और समय की पूरी बर्बादी है।	0
संक्षेप में, इस फिल्म से परेशान न हों।	0
मैं इसे खराब नहीं करूंगा, लेकिन बहुत आश्चर्यजनक तरीके से समाप्त होगा।	1
फिल्म का सबसे अच्छा दृश्य अंत में है, लेकिन मैं इसे खराब नहीं करूंगा।	1
अगर कभी एक लेखक और एक निर्देशक की दो उच्च अस्थिर स्वभावों को रचनात्मकता के निर्बाध संघ में पिघलने की क्षमता का संकेत था, तो यह है!	1
परिणाम एक बिजलीघर की उपलब्धि है, जो अब हमारी संस्कृति के सेलिब्रिटी के साथ परेशान मोह के कारण और अधिक सामयिक है, और यह प्रसिद्धि की विकृत व्याख्या है।	1
एक फिल्म आसानी से नहीं भूली।	1
लेकिन, केविन स्पेसी बडी एकरमैन के रूप में एक उत्कृष्ट, मौखिक सुनामी है - और पूरी तरह से विश्वसनीय है क्योंकि वह एक महान अभिनेता है।	1
हाल के वर्षों में किसी भी फिल्म की सूक्ष्म कॉमेडी की पटकथा बेजोड़ है।	1
किरदार दिलचस्प हैं, भले ही थोड़ा सा पूर्वानुमान हो।	1
सभी उम्र के लिए अत्यधिक अनुशंसित है, हालांकि युवा सेट शायद कुछ अधिक सूक्ष्म संदर्भों की सराहना नहीं करेंगे, वे निश्चित रूप से विशेष रूप से एक गैली दृश्य की सराहना करेंगे!	1
बहुत बढ़िया फ़िल्म!	1
साथ ही कहानी और अभिनय कमजोर था।	0
लगभग 4 बजे मैंने इसे खरीदा, लगभग 8pm पर मैंने देखना शुरू किया, लगभग 8.15pm मैंने तेजी से शेष फिल्म को आगे बढ़ाया, यह देखने के लिए कि क्या एक मस्तिष्क के साथ एक इंसान के लिए कुछ भी नहीं बचा है ... लेकिन वहाँ नहीं था।	0
किसी भी तरह से, यह बेकार है।	0
स्क्रिप्ट भयावह है।	0
कहानी बहुत तेजी से शुरू होती है जिसमें थोड़ी भी सस्पेंस या बिल्ड-अप नहीं है।	0
कैप्टन होवी का कहना है कि सब कुछ या तो हंसी है या सिर्फ सादा बेवकूफ।	0
बकवास की तरह क्या है ?!	0
फिर, वहाँ भूखंड छेद है।	0
आप इन छेदों में एक अर्ध ट्रक चला सकते हैं!	0
लिंडा कार्डेलिनी इस फिल्म में एकमात्र अच्छी बात है।	1
वह शिष्ट और अद्भुत है।	1
डी स्नाइडर सिर्फ सादा चूसता है।	0
वह अभिनय नहीं कर सकता (कम से कम डरावना खलनायक जो मैंने कभी देखा है), वह नहीं लिख सकता (क्या उसने अपनी नींद में यह लानत फिल्म लिखी थी?	0
मैं पूरे लानत की बात से ऊब गया था।	0
अभिनय बेकार है, संगीत बेकार है, स्क्रिप्ट बेकार है, पेसिंग बेकार है, विशेष एफएक्स चूसना, निर्देशन बेकार है ... मूल रूप से, यह फिल्म बेकार है।	0
यह फिल्म एक गंभीर और परिष्कृत थ्रिलर / हॉरर फ्लिक बनने की कोशिश करती है और यह बुरी तरह से विफल हो जाती है।	0
यह संभवतः मेरे पूरे जीवन में अब तक की सबसे कम प्रभावी और पूरी तरह से अनधिकृत फिल्मों में से एक है।	0
सेल्युलाइड कचरा का एक टुकड़ा सेल्युलाइड पर कब्जा कर लिया।	0
किसी भी और सभी लागतों से बचें।	0
किसी भी दर पर यह फिल्म बदबू मारती है, यह मजेदार नहीं है, और फुलसी को जियालो और अलौकिक ज़ोंबी फिल्मों के साथ रहना चाहिए था।	0
हर कीमत पर इस फिल्म से बचें।	0
मुझे नहीं पता कि सीज़न फाइव में क्या हुआ, क्या गड़बड़ है।	0
श्रृंखला को एक साथ रखने वाला एकमात्र सुसंगत धागा था, लेनिन पार्कर और अनीता लासेलवा के शांत प्रदर्शनों में दो तालों के रूप में अद्भुत विचार-विमर्श संघर्ष का अद्भुत प्रदर्शन था।	0
अब यह एक ऐसी फिल्म है जिसे मैं वास्तव में नापसंद करता हूं।	0
यह मुख्य रूप से 90 के दशक की सबसे बोरिंग हॉरर फिल्मों में से एक है क्योंकि यह धीमी गति से शुरू होती है और उबाऊ वातावरण में केंद्र बनती है।	0
कठपुतलियों को कठपुतली मास्टर 80 के फ्लिक्स की तरह नहीं, बल्कि अच्छे से देखा जाता है।	0
कहानी लंगड़ी है, दिलचस्प नहीं है और कभी भी कठपुतलियों की भयावह उत्पत्ति की व्याख्या नहीं करता है।	0
पिछली फिल्मों की तरह मृत्यु दृश्य नहीं हैं और f / x भयानक हैं।	0
मुझे लगा कि पहली बार मैं इसे देख रहा हूं, इसलिए मैं इसे अनिद्रा के लिए सिफारिश कर सकता हूं।	0
तथ्य यह है कि, यह फिल्म एक अद्भुत, दिल को छू लेने वाली कहानी है, जिसमें दो लोग अपने सपनों का पीछा कर रहे हैं।	1
&quot;नर्स बेट्टी&quot; के बारे में सबसे अच्छी बात यह अप्रत्याशित है।	1
निर्देशक नील लाबूट सपने को वास्तविकता से अलग करने के लिए क्रूर हिंसा का उपयोग करते हैं, और साथ ही साथ छूने वाले नाटक, और प्रफुल्लित करने वाली कॉमेडी, आप कभी नहीं बता सकते कि आगे क्या होने वाला है।	1
अन्यथा, इस पर अपना समय बर्बाद मत करो।	0
यह केवल किसी भी वास्तविक रहस्य को बनाने में विफल रहता है।	0
हत्यारे के रूप में, कुछ भी मूल या दूरस्थ रूप से भयावह की उम्मीद न करें।	0
हालांकि, कुछ बहुत अच्छा अभिनय है (कम से कम, इस प्रकार की फिल्म के लिए)।	1
मुझे बहुत खेद है, लेकिन मैं वास्तव में किसी को भी इसकी सिफारिश नहीं कर सकता।	0
सबसे अधिक उबाऊ, व्यर्थ फिल्मों में से एक मैंने कभी देखी है।	0
द्वितीयक प्लॉट लाइन समझ से बाहर है और प्राथमिक प्लॉट लाइन से इसका संबंध रहस्यमय है।	0
नफ़रत थी।	0
यह स्पीड 2 के बाद से सबसे खराब सैंड्रा बुलॉक फिल्म में से एक है, लेकिन यह बहुत बुरा नहीं है।	0
मुझे समझ नहीं आता कि यह कचरा फिल्म स्टोर की अलमारियों में कैसे मिला, यह वास्तविक फिल्म भी नहीं है!	0
मुझे बहुत संदेह है कि कोई भी कभी भी इस कचरे को पसंद कर सकता है।	0
यह फिल्म-निर्माण नहीं है।	0
अभिनय लकड़ी की कठपुतलियों को घूमते हुए और एक किताब से पढ़ते हुए देखने जैसा है, यह कितना बुरा है।	0
तो मैं यहाँ आपको चेतावनी देने के लिए हूँ - आप इस मूवी को किराए पर न लें, यह सबसे विनम्र चीज है जिसे आपने कभी नहीं देखा है!	0
मैंने दूसरे दिन एचबीओ पर इस लघु फिल्म को देखा और बिल्कुल पसंद किया।	1
मुझे महसूस नहीं हुआ कि पिछले दो दृश्यों तक कितना शानदार शॉर्ट है।	1
बेहतरीन लघु फिल्म।	1
उम्मीद है, निर्देशक जेम्स कॉक्स शॉर्ट को फीचर कास्ट फिल्म में उसी कास्ट के साथ बदल सकते हैं, या पूरी नई फिल्म के साथ जीत सकते हैं।	1
मैं जेसिका से सहमत हूं, यह फिल्म काफी खराब है।	0
वर्ण एक आयामी, यहाँ तक कि अच्छे लोग और विशेष रूप से बुरे लोग हैं।	0
कहानी की लाइन पूरी तरह से अनुमानित है।	0
ज्यादा संवाद नहीं, ज्यादा संगीत नहीं, पूरी फिल्म को मूर्तिकला की तरह विस्तृत और सौंदर्यपूर्ण तरीके से फिल्माया गया।	1
मैंने इस फिल्म की तुलना में साबुन ओपेरा को अधिक बुद्धिमान देखा है।	0
खराब किरदार, बुरी कहानी और खराब अभिनय।	0
वास्तव में भयानक है।	0
देखना आसान नहीं है।	0
मजेदार, चालाक, कूल्हे - प्रार्थना की पिछली फिल्म की तरह, प्रचार!	1
यह एक लंबा समय था जब मैंने स्क्रीन पर इतना करिश्माई अभिनेता नहीं देखा।	1
पाओलो सोरेंटिनो ने अकेलेपन के बारे में एक अद्भुत कहानी लिखी है और टोनी ने हाल के वर्षों में फिल्मों में देखे गए सबसे अविस्मरणीय पात्रों में से एक का निर्माण किया है।	1
फिल्म पूरी तरह से सही नहीं है, लेकिन फिल्म की दृष्टि के बाद &#39;टिट्टा डि जिरोलमो&#39; लंबे समय तक आपके साथ रहेगा।	1
मैं इस फिल्म को 9/10 पर रेट करता हूं।	1
मुझे नहीं पता कि यह एमिलियो एस्टेवेज के निर्देशन की शुरुआत थी, लेकिन पेसिंग, इंटरप्ले और पात्रों के विकास के साथ-साथ चरित्र के आसपास के कुछ चतुर कैमरे काम करते हैं जो एस्टेव्ज़ नाटकों में सभी एक प्राकृतिक आंख का सुझाव देते हैं।	1
मार्टिन और एमिलियो के बीच के पारस्परिक संबंध में वही अद्भुत रसायन विज्ञान है जो हमने मार्टिन और चार्ली के साथ वॉल स्ट्रीट में देखा था।	1
कैथी बेट्स अपने पात्रों में सूक्ष्म हताशा और पलायनवाद में अद्भुत हैं; &quot;एट द प्ले इन द फील्ड्स ऑफ द लॉर्ड&quot; में उसके चरित्र पर एक बदलाव।	1
