Sentence	Label
Con la originalidad y frescura de la primera película que se pasó ahora, esta nueva versión tenía poco más que ofrecer.	0
El presupuesto era evidentemente muy limitado.	0
Esto se reflejó no solo en el elenco, sino también en el guión por debajo del par, que tomó prestado mucho del clásico anterior.	0
Sin embargo, aquí no hubo trabajo decente de actuación, acción o ubicación para equilibrar las cosas.	0
Filmiing fue menos expansivo.	0
No logró transmitir la amplia extensión de paisajes que eran una gran parte del original.	0
Generalmente; simplemente le faltaba imaginación.	0
No recomendado.	0
¿Es posible que una película empeore?	0
No hay una trama aquí para mantenerte en primer lugar.	0
Incluso cuando las mujeres finalmente aparecen, no hay signos de mejoría; suceden las cosas más esperadas y para cuando termine la película, es posible que estés muy dormido.	0
Cuidado: esta no es una película de culto basura, ¡es un período de basura!	0
¡No puedo creer que haya una secuela de esto!	0
¡Por eso precisamente le estoy dando una crítica tan mala!	0
Siendo un niño de los 90, realmente disfruté este espectáculo y puedo decir con orgullo que lo disfruté a lo grande e incluso más que las caricaturas clásicas de WB.	1
Pero &quot;Tiny Toons&quot; mantuvo el ambiente de los 90 y entregó una de las caricaturas más populares, divertidas y subestimadas jamás creadas.	1
Los recuerdos son turbios, pero solo puedo decir que disfruté de cada episodio y producto relacionado con el programa.	1
Fácilmente, ninguna otra caricatura me hizo reír de una manera tierna (antes de entrar en comedias oscuras orientadas para adolescentes).	1
Todos los personajes eran divertidos y tenían la peculiaridad de no tener un verdadero personaje principal.	1
Cada personaje era hilarante y merecía ser llamado protagonista.	1
Cada elemento de esta historia fue tan exagerado, excesivamente falso y artificial que fue doloroso sentarse.	0
Sus líneas parecen haber sido ESCRITAS por un chico de quince años, aunque están intentando, oh, tan difícil parecer como un chico de quince años realmente, um, ya sabes, bueno ... hablar.	0
Perabo tiene un buen nivel de energía y obviamente es muy cómodo frente a una cámara.	1
Simplemente no hay excusa para algo tan mal hecho.	0
Vi esta película y pensé que es una película estúpida.	0
Lo que es aún más estúpido es que ¿quién pensó la idea de que debería haber un volcán en Los Ángeles?	0
Para ser honesto contigo, esto es una tontería increíble y muy tonto.	0
En conclusión, no me molestaré con esta película porque un volcán en Los Ángeles no es más que una tontería.	0
¡La historia es simplemente horrible!	0
¡Es simplemente doloroso!	0
¡Y los acentos son absolutamente abismales!	0
También hay suficiente hipocresía en esta película para hacerme vomitar.	0
No pierdas tu tiempo viendo esta película de basura no investigada.	0
Creo que Pitch Black se hizo bien.	1
Los personajes son interesantes y quieres saber más sobre ellos cuanto más dure la película, y creo que la gente se sorprenderá de quién lo hace y quién no.	1
Ve a verlo!	1
Omita ver esto.	0
¡Muy divertido!	1
Mi calificación: solo 3 de 10.	0
Los personajes son interesantes y realmente te importan.	1
Un clásico instantáneo, con una gran banda sonora y una canción pegadiza durante los créditos finales.	1
No te lo pierdas	1
Esta es una obra maestra de la realización de películas, con muchos temas a fuego lento y ocasionalmente hirviendo en estas verrugas y todo el estudio de los años de guerra bohemios y autocomplacientes del poeta que abarcan los bombardeos aéreos de Londres y la tranquilidad exterior de un refugio costero galés. - las fronteras entre amistad, lujuria y amor, dedicación al arte y la experiencia versus preocupaciones prácticas, celos, rivalidad, cobardía y egoísmo versus heroísmo y sacrificio personal y más.	1
Un guión sutil y maduro que sugiere y ocasionalmente enfatiza dramáticamente las tensiones subyacentes está bien servido por actuaciones perfectas (aparte de la extraña sonrisa inapropiada a la que es propenso Keira Knightley, aunque quizás esta vez bajo dirección, ya que los otros personajes a menudo lo mencionan) )	1
Pero, sobre todo, la exquisita composición visual de cada momento, con el uso ingenioso y elegante del primer plano, el ángulo de la cámara y la iluminación, incluidas las imágenes puntillistas de películas caseras falsas, es una maravilla y una alegría para la vista.	1
Es tan bello como un Bertolucci, pero las relaciones aquí son más convincentes y la narrativa más atractiva que parte del trabajo de ese maestro.	1
La premisa básica se desperdicia, ya que queda al margen por el inexplicable enfoque en el equipo documental.	0
De todos modos, la película falla en la mayoría de los niveles.	0
Evitar a toda costa.	0
Vi esta película en Navidad, ¡y qué gran película fue!	1
¡Pensé que Errol Flynn era brillante como Custer y desde entonces se ha convertido en mi actor favorito!	1
¡Su actuación junto a Olivia De Havilland fue brillante y el final fue fantástico!	1
Siempre supe que Errol Flynn era un actor brillante, ya que era el actor favorito de mi padre, y crecí viendo sus películas cuando era niño.	1
Pero no fue hasta que vi esta película que me di cuenta de lo genial que era en realidad.	1
¡Le daré a esta película 10 de 10!	1
Sé que Jim O&#39;Connor era muy enérgico y que nadie podía ser tanto como él, pero George era muy aburrido.	0
Realmente no parecía querer ser el anfitrión; sus voces en off eran monótonas, no se involucraron con los invitados.	0
Pequeño y encantador thriller de Hitchcock, con muchas travesuras agradables que rodean a un espía asesinado, un niño secuestrado, una iglesia desagradable, un complot extranjero y algunos taxidermistas al azar.	1
Jimmy Stewart es como siempre un gran héroe para Hitchcock, la historia llega a su clímax en una función de embajada, pero carece de la amenaza amenazante del original en blanco y negro de bajo presupuesto de Hitchcock.	1
Sin embargo, otra película maravillosa del establo del gran maestro.	1
¡Debo decir que esta película fue excelentemente producida y encabeza las clasificaciones como una película de ciencia ficción típica!	1
¡Excelentemente producido por uno de los mejores productores de ciencia ficción, Scot Vandiver!	1
Pero es entretenido, no obstante.	1
Es una película cursi que es una alegría ver.	1
Apenas hay un momento aburrido en la película y hay muchas partes humorísticas.	1
El reparto siempre es entretenido como siempre.	1
En general, una delicia!	1
Esta película es tan increíblemente horrible que ni siquiera podría haber sido creada.	0
La película carece de temores o tensiones reales y parte de la terminología médica utilizada es un poco dudosa por decir lo menos y lo digo como diabético dependiente de insulina.	0
Cuanto menos se diga sobre la actuación, mejor.	0
Esta película hace un excelente trabajo al revelar la complejidad de la tarea y los increíbles desafíos que enfrenta Sudáfrica.	1
Creo que todos deberían ver esta película, ya que creo que pocas personas fuera de Sudáfrica entienden su pasado y lo que se está intentando en el proceso de Verdad y Reconciliación.	1
Nada menos que una magnífica fotografía / cinematografía en esta película.	1
La actuación es fantástica, las historias están entretejidas y los perros son espléndidos ... Imprescindible alquilar, ver o ver.	1
No tengas miedo de los subtítulos ........ vale la pena un poco de terapia de aversión 10/10	1
Excelente actuación.	1
¡Todavía hay buenos actores alrededor!	1
También excelente dirección y fotografía.	1
Muy fiel a Shakespear, y un &#39;must&#39; para todos los fanáticos de Shakespear.	1
Macbeth (Jason Connery) me conmovió hasta las lágrimas con su monólogo final (fuera de breve vela, fuera) Le dio a la esfera de la decadencia moral y las fuerzas oscuras un rostro humano, lo que lo hace más interesante.	1
Helen Baxendale es una señora Macbeth muy creíble que a veces puede ser muy alegre y, a veces, parece una niña traviesa, pero mortal en su gusto por la sangre y el mal.	1
Si amas la muerte y la decadencia, y las letras de Shakespears ... este es el indicado.	1
Esta es una adaptación ingeniosa y deliciosa del libro del Dr. Seuss, brillantemente animada por el mejor y completamente merecedor de su Premio de la Academia de la UPA.	1
Debe hacerse una mención especial a la excelente partitura musical y los efectos de sonido, que son un elemento integral para ayudar a hacer de esta una caricatura tan memorable y agradable.	1
Sin embargo, Paul Schrader ha hecho una película &quot;sobre&quot; Mishima que es excelente y compleja.	1
También es notable la fina y crujiente cinematografía de John Bailey, y el gran diseño de producción y vestuario de Eiko Ishioka, quien realizó los disfraces memorables para Drácula de Coppola por la que recibió un merecido Oscar.	1
Incluso teniendo en cuenta los bajos valores de producción para la época (1971) y el formato (algún tipo de miniserie), esto es baaaaaad.	0
A menos que esté solo para &quot;recopilar&quot; visualmente todas las películas existentes del trabajo de Austen, puede omitir esta.	0
Sin embargo, si lo ves, hay pequeños consuelos: las actrices que interpretan a las hermanas de Anne hacen un trabajo maravilloso con sus papeles.	1
No es bueno.	0
Hablando de la música, es insoportablemente predecible y kitsch.	0
Entonces la película acaba de dejar caer la pelota.	0
Esta es una película deslumbrante.	1
Crudo y sublimemente conmovedor.	1
Se sintió como una obra teatral inteligente muy apasionante (pero sin la sensación demasiado teatral que uno realmente siente al mirar a la gente en un escenario) que juega con el terror de todos de una mentira blanca que se eleva a consecuencias monstruosas.	1
Todos los jugadores principales son fascinantes.	1
Tom Wilkinson me rompió el corazón al final ... y todos los demás están juzgando por la cantidad de torpezas por pañuelos y manos que se enfrentan a hombres y mujeres por igual.	1
Julian Fellowes ha triunfado nuevamente.	1
Es un tesoro nacional.	1
¡VE Y VÉLO!	1
Esta es una película excelente.	1
Las escenas aéreas estaban bien hechas.	1
También era el equilibrio correcto de guerra y amor.	1
La película da sentido a la frase: &quot;Nunca en la historia de los conflictos humanos se le debe tanto a tan pocos.	1
Kris Kristoffersen es bueno en esta película y realmente marca la diferencia.	1
¡Una buena película de un gran director!	1
Este es definitivamente uno de los mejores documentales que he visto mirando las relaciones familiares y el matrimonio.	1
Hay muchos errores de continuidad: otro usuario comentó sobre diferentes autos en el garaje, las gafas de Joe ... el que más me llamó la atención fue el hecho de que la configuración del vello facial de Joe parecía cambiar de una escena a otra.	0
Esta es solo una gran película.	1
10 de 10 estrellas.	1
No puedo ver cómo esta película puede ser una inspiración para que alguien salga o supere el miedo y el rechazo.	0
Es tan malo que realmente vale la pena verlo solo por esa razón.	0
Punishment Park es una brillante pieza de cine.	1
Filmado en el desierto del sur de California con su estilo documental falso, Watkins crea una película como ninguna otra.	1
Esta es una de las películas más accesibles de Peter Watkins.	1
Te aconsejo que lo cuides.	1
¡No te arrepentirás!	1
Muy recomendable A +	1
Bueno ... solo si sigues pensando lo malo que es.	0
Es una basura mediocre, miserable, hueca, risible y predecible.	0
Es un caso de &quot;tan malo que es ridículo&quot;.	0
) muy mal desempeño interpreta a Angela Bennett, una experta en informática que está en casa todo el tiempo.	0
Es una película sobre nada, solo un pretexto para mostrar escenas de acción ridículas.	0
¡Qué horrible es ella!	0
Pero ella sigue siendo una mala actriz, repitiendo sus movimientos robóticos en cada una de sus imágenes.	0
Los resultados, bueno, son una pena.	0
BORRAR esta película de tu mente!	0
Uno de los peores espectáculos de todos los tiempos.	0
El espectáculo comenzaría con comentarios inteligentes entre ellos que estarían totalmente fuera de la pared y no serían necesarios.	0
El gordo informático era increíble, el golpeador de la Biblia, la chica mala, ¿quiénes son estos actores?	0
Nunca escuché de ninguno de ellos, excepto Cole, que era totalmente increíble en el papel.	0
Cada vez que abre la boca, esperas escuchar, &quot;ves niños ...&quot; Desconectar fue un asesinato misericordioso para este horrible espectáculo.	0
Las historias eran tan increíbles como los actores.	0
Cojo sería la mejor manera de describirlo.	0
Stanwyck y Morgan están perfectamente moldeados en lo que es, en muchos sentidos, un equivalente moderno del Cuento de Navidad de Dickens en su sensibilidad.	1
El éxito de la película depende del reparto de Sydney Greenstreet como el personaje de Alexander Yardley.	1
El atractivo conjunto utilizado en la mayor parte de la película es una joya agradable a la vista.	1
También soy un gran admirador de los juegos de rol, pero esta película es una vergüenza para cualquier RPG que se respete a sí mismo.	0
Las líneas, los cortes, el audio, todo está mal.	0
Puedes encontrar mejores películas en youtube.	0
Línea superior: no pierdas tu tiempo y dinero en este, es tan malo como parece.	0
Una película de Lassie que debería haber sido &quot;puesta a dormir&quot; ... PARA SIEMPRE.	0
Así es como describiría esta pérdida de tiempo dolorosamente triste de una película.	0
Tan mediocre en todos los aspectos que se convierte en un desastre aburrido y poco interesante, esta es una de las películas más olvidadas que he visto.	0
Ni siquiera es un logro como una película &quot;tan mala es buena&quot; o &quot;tan mala es memorable&quot;.	0
Es una cáscara vacía y hueca de una película.	0
En serio, no vale la pena desperdiciar tu tiempo o el de tus hijos.	0
¡Evita, evita, evita!	0
¡Te volverá loco ladrando!	0
Los traslados son muy buenos.	1
Muy agradable y relajante observación nocturna.	1
La película está llena de bailes maravillosos (¡de ahí el título!	1
) buena música y paisajes maravillosos.	1
Maneja algunos problemas difíciles con dignidad y gracia, y, por supuesto, tiene (¡spoiler impactante aquí!	1
) un final feliz, maravilloso, sentirse bien!	1
El punto es el viaje, un viaje que toca a cada miembro de la familia.	1
Es una de las películas que necesito ver cada vez que aparece en la televisión ... ¡no importa el hecho de que ya lo tengo memorizado!	1
Nada nuevo allí.	0
Eso se hizo en la segunda película.	0
La película casi no tiene escenas de acción y muy poca comedia.	0
La trama tiene más agujeros que un par de medias de red y la dirección y la edición son asombrosamente complicadas.	0
¿Qué demonios está haciendo Irons en esta película?	0
Acabo de ver esta película y la recomiendo.	1
Tiene una muy buena trama, mantiene su atención completa, la actuación es excelente, Tom Wilkinson fue fantástico y Emily Watson también fue muy buena.	1
Una muy buena película, sobre el amor grande e incondicional.	1
El personaje de Tom Wilkinson es un hombre que no está preparado para la prueba que está a punto de comenzar, pero toma el asunto en la mano a medida que avanza la historia, y este gran actor ofrece una actuación que te hace sentir la angustia y el sufrimiento del personaje.	1
El personaje de Emily Watson es muy fuerte, y solo tiene que dar un vistazo rápido y usted lo comprende todo.	1
A pesar de las críticas de los críticos, me gustó esta película.	1
De hecho, me gustó más que Entrevista con un vampiro y me gustó más este Lestat (Stuart Townsend) que el intento de Cruise.	1
Aailiyah era bastante buena como Akasha, en lugares convincentes (su primera entrada y mini escena de baile).	1
Soy un gran admirador de esta serie debido principalmente al estilo, las sensibilidades y los tratamientos de Anne Rice.	1
Supongo que me gustaron los detalles de su disfunción: era creíble.	1
Las escenas de fútbol al final fueron desconcertantes.	0
Pero pensé que su actuación era hábil.	1
Meredith M era mejor que bien.	1
Una película muy encantadora con un maravilloso sentimiento y corazón.	1
Es raro que un cineasta se tome el tiempo de contar una historia moral digna con cuidado y amor que no caiga en la trampa de ser demasiado almibarado o indulgente.	1
Nueve de cada diez para una película realmente encantadora.	1
Esta primera película del futuro goremeister Lucio Fulci es una muy buena adición al subgénero giallo.	1
Este es uno de los mejores thrillers italianos de principios de los 70.	1
Una escena destacada.	1
Esta escena es muy fuerte y desagradable.	0
Técnicamente, la película está bien hecha con un impresionante trabajo de cámara, una actuación sólida y música efectiva de Riz Ortolani, particularmente buena es una voz femenina recurrente no acompañada que suena como si viniera de una colina distante.	1
Sin embargo, todavía es algo salvaje y es muy recomendable para los fanáticos del cine giallo.	1
La película fue muy interesante de principio a fin.	1
Me gustó la forma en que el personaje de Dustin Hoffman estaba listo para hacer casi todo para quedarse con su hijo.	1
Esta película también es reveladora.	1
Personalmente, creo que muestra que las personas deberían aprender a encontrar un compromiso sin comprometer a otras personas.	1
Y fue aburrido.	0
Estoy tan cansado de los clichés que es solo una escritura perezosa, y aquí vienen gruesos y rápidos.	0
PD: la única escena en la película que fue genial es cuando el personaje central encuentra su habitación explotada.	1
Es un efecto fresco, sutil y bastante sublime.	1
Un crítico italiano lo llamó &quot;una película pequeña y excelente&quot;, y eso es correcto.	1
Todos los actores dan una actuación maravillosa, especialmente Jennifer Rubin como Jamie Harris, que cambia de la estrella nerviosa al principio a través de los extraños eventos de los que ella forma parte a la estrella genial.	1
Aprendes mucho sobre las verdaderas emociones internas de las personas en esta película, y mucho sobre el negocio del cine en sí.	1
La película en situaciones cinematográficas al principio y durante el juego que juega con ella el &quot;entrenador en funciones&quot; es fascinante.	1
Además, la música de Mark Snow es posiblemente la mejor partitura que he escuchado.	1
¡No olvidarás esta película!	1
¿Por qué se hizo esta película?	0
La película tiene un aspecto ultra barato.	0
El resultado es una película que simplemente no se ve bien.	0
Ninguno de ellos es atractivo o emocionante.	0
La trama es una tontería que no le interesa en lo más mínimo ni tiene ninguna singularidad.	0
El extranjero no vale un segundo de tu tiempo.	0
Lo vi de niño en la televisión en 1973, cuando era &quot;The Stranger&quot; y me encantó.	1
Pero el dúo entre el astronauta y su médico al comienzo de la película es un intercambio perfecto si se considera que esta película se introdujo bien en la Guerra Fría y el mayor temor del astronauta es que se haya estrellado en la URSS.	1
¡Esta película es increíble!	1
Me encantó, fue realmente aterrador.	1
Me encantan las películas de Scream y todas las películas de terror, y esta está muy arriba.	1
¡Si quieres un verdadero susto alquila este!	1
10/10	1
Esta es una película extraordinaria.	1
Como drama de la corte, es convincente, como una acusación contra el sistema de justicia estadounidense, es aterrador.	1
Esta película resalta los defectos fundamentales del proceso legal, que no se trata de descubrir la culpabilidad o la inocencia, sino más bien de quién se presenta mejor en la corte.	1
La película tiene buen ritmo, es discreta y es uno de los mejores documentales de la corte que he visto.	1
Este drama televisivo basado en hechos, en su mayoría de rutina, recibe un impulso de la excelente actuación de Cole.	1
Previsible, pero no es un mal reloj.	1
Estaba claro que ella tenía el alcance y la capacidad de llevar a cabo esta parte.	1
Ella lleva bien la película.	1
Constantine le da a todo la intensidad adecuada y parece tener una buena comprensión de las motivaciones psicológicas subyacentes.	1
Es maravilloso e inspirador verlo, y espero que sea lanzado nuevamente en video o DVD.	1
La forma en que se lanzó este pedazo de basura está más allá de mí: la actuación, la historia, los personajes, los supuestos efectos especiales, etc. Todo está mal.	0
De hecho, este apestoso huele a un lanzamiento directo a video.	0
Evitar a toda costa!	0
Star Trek V La última frontera es la peor de la serie.	0
La actuación de todos los involucrados y que incluye a aquellos como Shatner y Nimoy es mala y desvaída y hace que parezcan tan viejos como se ven en la vida real, los efectos especiales son pegajosos como cuando Spock tiene que rescatar a Kirk en un jet pack cuando cae bajando de una montaña.	0
Los intentos de humor fueron lamentables y la historia es tan horrible que no hay que pensar en lo que básicamente involucra a un vulcano robando el Enterprise para encontrar a Dios (en serio) Simplemente no me importó nada de esta película y, por no mencionar que Uhura sí una danza del vientre para distraer a los guardias varones.	0
El único lugar bueno para esta película es en la basura.	0
El peor de la serie.	0
Edición: La edición de esta película fue fenomenal en mi opinión.	1
Cuando una canción podía explicar mejor las emociones de los sujetos, como cuando la desafortunada vida de Jay Adams era un tema de conversación, se tocaba la canción Old Man de Neil Young, que evoca muchas emociones.	1
Cinematografía: la película fue filmada de una manera interesante.	1
Por supuesto, las imágenes de los años 70 fueron granuladas, pero eso solo mejoró la película.	1
Esta película ofrece muchas delicias y sorpresas.	1
Cuando Achille y Philippa cantan bellamente un dúo de &quot;Don Giovanni&quot; que describe perfectamente su situación en la película, aprecian las capas sutiles de esta excelente película.	1
La historia se desarrolla en Jutlandia del siglo XVIII y el uso de música de época tocada en instrumentos de época es solo un toque más.	1
Compartes la exquisita alegría del general Loewenhielm al participar de Cailles en Sarcophage aunque solo estés viendo una película, pero deseas una pequeña muestra para saborear.	1
Pero esta película discreta deja una impresión duradera.	1
La calidez que genera contrasta con su austero telón de fondo.	1
Saldrás del teatro con ganas de salir a bailar bajo las estrellas.	1
La actuación, como es de esperar de este elenco, es de primera categoría.	1
Los personajes se desarrollan sorprendentemente bien, particularmente Grimes y Blake, y todos los actores entregan sus líneas marcadamente escritas con la cantidad justa de lengua inexpresiva en la mejilla para que el diálogo sea hilarante y realista.	1
Angus Scrimm también presenta una buena actuación en un papel algo breve pero memorable como el anatomista suavemente amenazador y violinista Doctor Quinn.	1
Conclusión: me encantó.	1
Hace mucho tiempo que no me entretiene una película.	1
Me cuesta encontrar algo malo que decir al respecto.	1
Recuerda mis palabras, esta es una de esas películas de culto como Evil Dead 2 o Phantasm que la gente aún descubrirá y se enamorará de 20, 30, 40 años más adelante.	1
Es bastante sorprendente que esta maravillosa película se haya hecho en 1949, ya que Hollywood generalmente tenía sus cabezas colectivas en la arena sobre cuestiones de blanco y negro en ese momento.	1
La película merece grandes elogios por tomar esta posición, por tener una actuación excepcional de su elenco en su mayoría menos conocido y por el guión súper inteligente que no insulta a la audiencia o toma la salida fácil cuando se trata del racismo blanco.	1
Además, con un presupuesto bastante modesto y un tiempo de ejecución rápido, ¡hace un trabajo increíble!	1
Juano Hernández (un actor excepcional que interpretó papeles secundarios en muchas películas de la época) es un orgulloso hombre negro acusado de asesinar a un hombre blanco en el sur.	1
Trumbull en I LOVE LUCY).	1
Véalo con sus hijos si tiene la oportunidad: abrirá un diálogo sorprendente sobre cuán lejos han llegado las relaciones raciales en los últimos 50 años.	1
Mira las dos películas si puedes.	1
Fue ese año, sin embargo, lo que nos recordó que Huston todavía estaba en la cima de su juego como lo demuestra su fiel adaptación de la aclamada novela de James Joyce &quot;The Dead&quot;.	1
Sentimientos, pensamientos ... La incomodidad de Gabriel durante el baile ... todos estos intangibles cobran vida y entran en el alcance del espectador en la representación de Huston.	1
Muy decepcionado y se preguntó cómo podría ser en la lista de Oscar.	0
Es muy lento.	0
Muchos agujeros en la trama: no hay nada acerca de cómo se convirtió en el emperador; nada sobre dónde pasó 20 años entre su infancia y su edad madura.	0
) No pierdas tu tiempo.	0
End of Days es una de las peores películas de acción de gran presupuesto que he visto.	0
Seguramente no sabe cómo hacer una película de acción coherente del guionista de Air Force One, que solo estaba obligado a escribir el guión solo por una gran suma de dinero.	0
Esta fue una de las peores películas que he visto.	0
Todavía estoy tratando de superar lo malo que fue.	0
Esta película es posiblemente una de las obras de terror más creativas de la historia.	1
Tiene todo lo que pueda desear: suspenso, drama, comedia, tramas secundarias confusas, nativos americanos, comer el cerebro ... Si está buscando el final de todas las películas, no busque más.	1
&quot;Con excelentes efectos de sonido e impresionantes efectos especiales, no puedo recomendar esta película lo suficiente.	1
Llámame loco, pero creo que esta es una de las mejores películas de la historia.	1
Grandes personajes actores Telly Savalas y Peter Boyle.	1
1 hora 54 minutos de tedio puro, melodrama y actuación horrible, un lío de guión y una sensación de hundimiento de BUEN SEÑOR, ¿QUÉ ESTÁN PENSANDO?	0
Muchos agujeros en el guión.	0
Es como una mala película de televisión de dos horas.	0
Ahora imagine que cada una de esas decisiones se hizo mal.	0
El diálogo es atroz.	0
La actuación es más que abismal.	0
Todo apesta.	0
El problema es que la escritura y la dirección hacen imposible establecer aquellas cosas que hacen que una película se pueda ver, como el personaje, la historia, el tema, etc.	0
Peor aún, hay una subtrama increíblemente débil que sigue a una pequeña banda de mansonitas de los últimos días mientras persiguen a un periodista que está trabajando en una historia en el aniversario de los asesinatos.	0
Es tonto y sin sentido, y una completa pérdida de tiempo.	0
En resumen, no te molestes con esta película.	0
No lo estropearé, pero el final es bastante sorprendente.	1
La mejor escena de la película está al final, pero no la estropearé.	1
Si alguna vez hubo una indicación de la habilidad de un escritor y un director para fusionar dos temperamentos altamente volátiles en una unión perfecta de creatividad, ¡entonces esto es todo!	1
El resultado es un logro poderoso, hecho más oportuno ahora quizás debido a la fascinante fascinación de nuestra cultura con la celebridad, y sus interpretaciones distorsionadas de la fama.	1
Una película que no se olvida fácilmente.	1
Pero Kevin Spacey es un excelente tsunami verbal como Buddy Ackerman, y totalmente creíble porque es un gran actor.	1
El guión de la sutil comedia no tiene comparación con ninguna película de los últimos años.	1
Los personajes son interesantes, incluso si son un poco predecibles.	1
Muy recomendable para todas las edades, aunque el conjunto más joven probablemente no apreciará algunas de las referencias más sutiles, ¡sin duda apreciarán una escena de galera en particular!	1
¡Gran pelicula!	1
También la historia y la actuación eran débiles.	0
Alrededor de las 4 p. M. Lo compré, alrededor de las 8 p. M. Comencé a mirar, alrededor de las 8:15 p.	0
De cualquier manera, apesta.	0
El guión es terriblemente estúpido.	0
La historia comienza demasiado rápido sin absolutamente ningún suspenso o acumulación en lo más mínimo.	0
Todo lo que dice el Capitán Howdy es ridículo o simplemente estúpido.	0
¿Qué clase de mierda es esa?	0
Luego, están los agujeros de la trama.	0
¡Podrías conducir un camión en estos agujeros!	0
Linda Cardellini es lo único bueno en esta película.	1
Ella está lista y sorprendente.	1
Dee Snider simplemente apesta.	0
No puede actuar (uno de los villanos menos terroríficos que he visto), no puede escribir (¿escribió esta maldita película mientras dormía?	0
Estaba aburrida durante toda la maldita cosa.	0
La actuación apesta, la música apesta, el guión apesta, el ritmo apesta, el FX especial apesta, la dirección apesta ... básicamente, esta película apesta.	0
Esta película intenta ser una película de suspenso / horror seria y sofisticada y falla miserablemente.	0
Esta es probablemente una de las películas menos efectivas y completamente poco originales que he visto en toda mi vida.	0
Una pieza de basura cinemática capturada en celuloide.	0
Evitar a toda costa.	0
De todos modos, esta película apesta, no es divertido, y Fulci debería haberse quedado con giallo y películas de zombis sobrenaturales.	0
Evita esta película a toda costa.	0
No sé qué pasó en la quinta temporada, qué desastre.	0
El único hilo consistente que mantuvo unida a la serie fueron las increíbles actuaciones de Leni Parker y Anita LaSelva como las dos Taelons en un tranquilo conflicto idealógico.	0
Ahora esta es una película que realmente no me gusta.	0
Es una de las películas de terror más aburridas de los años 90, principalmente porque comienza lentamente y se centra en una atmósfera aburrida.	0
Las marionetas se ven realmente cursi, no en el buen sentido como en las películas de Puppet Master 80.	0
La historia es patética, no interesante y NUNCA explica realmente los orígenes siniestros de los títeres.	0
No hay escenas de muerte como en películas anteriores y las f / x son terribles.	0
Me sentí dormido la primera vez que lo vi, por lo que puedo recomendarlo para los insomnes.	0
El hecho es que esta película es una historia maravillosa y conmovedora sobre dos personas persiguiendo sus sueños.	1
La mejor parte de &quot;Nurse Betty&quot; es su imprevisibilidad.	1
El director Neil LaBute usa la violencia brutal para separar los sueños de la realidad, y junto con el drama conmovedor y la comedia hilarante, nunca se sabe lo que sucederá después.	1
De lo contrario, ni siquiera pierdas tu tiempo en esto.	0
Este simplemente no puede crear ningún suspenso real.	0
En cuanto al asesino, no esperes nada original o incluso remotamente aterrador.	0
Sin embargo, hay una actuación bastante buena (al menos, para este tipo de película).	1
Lo siento mucho, pero realmente no puedo recomendarlo a nadie.	0
Una de las películas más aburridas e inútiles que he visto.	0
La línea de trama secundaria es incomprensible y su relación con la línea de trama primaria es desconcertante.	0
Lo odié.	0
Esta es una de las peores películas de Sandra Bullock desde Speed 2, pero no está tan mal.	0
No entiendo cómo esta basura llegó a los estantes de la tienda de películas, ¡ni siquiera es una película real!	0
Dudo mucho que a alguien le guste esta basura.	0
Esto no es hacer películas.	0
La actuación es como ver marionetas de madera moviéndose y leyendo un libro, así de malo es.	0
Así que estoy aquí para advertirte: NO ALQUILES ESTA PELÍCULA, ¡es lo más tonto que nunca has visto!	0
Vi este cortometraje en HBO el otro día y me encantó.	1
No me di cuenta de lo maravilloso que es realmente el corto hasta las dos últimas escenas.	1
Excelente cortometraje.	1
Con suerte, el director James Cox puede convertir el cortometraje en un largometraje con el mismo elenco, o conquistarnos con una película completamente nueva.	1
Estoy de acuerdo con Jessica, esta película es bastante mala.	0
Los personajes son unidimensionales, incluso los buenos y especialmente los malos.	0
La historia es totalmente predecible.	0
No mucho diálogo, ni mucha música, toda la película fue filmada de manera tan elaborada y estética como una escultura.	1
He visto telenovelas más inteligentes que esta película.	0
Malos personajes, mala historia y mala actuación.	0
Realmente terrible.	0
No es fácil de ver.	0
Divertido, inteligente, moderno, ¡como la película anterior de Pray, Hype!	1
Hacía mucho tiempo que no veía a un actor tan carismático en la pantalla.	1
Paolo Sorrentino ha escrito una historia maravillosa sobre la soledad y Tony ha construido uno de los personajes más inolvidables vistos en películas en los últimos años.	1
La película no es completamente perfecta, pero &#39;Titta Di Girolamo&#39; se quedará con usted durante mucho tiempo después de la visión de la película.	1
Califico esta película 9/10.	1
No sé si este fue el debut como director de Emilio Estévez, pero el ritmo, la interacción y el desarrollo de los personajes, así como un trabajo inteligente de cámara que rodea al personaje que interpreta Estevez, sugieren un ojo natural.	1
La interacción entre Martin y Emilio contiene la misma química maravillosa que vimos en Wall Street con Martin y Charlie.	1
Kathy Bates es maravillosa en sus personajes, sutil desesperación y escapismo; una variación de su personaje en &quot;At Play In The Fields Of The Lord&quot;.	1
Para los lectores que ya han visto una de las películas de Miyazaki: todavía está en plena forma e hizo otra experiencia valiosa.	1
Nunca condesciende, todos los personajes tienen buenos corazones genuinos y problemas creíbles.	1
Los dos personajes principales pueden ser dos de los niños más creíbles que vi en la pantalla.	1
Son tan fáciles de amar, pero aún más fáciles de identificar.	1
Esta película es genial, especialmente si te gustan las artes visuales.	1
El paisaje que las dos hijas pintan y fotografían es hermoso.	1
La historia también es divertida y conmovedora a veces.	1
A las personas que les gustan las películas europeas y las &quot;películas de arte&quot; les gustará esta película.	1
